EventDate,CounterID,ClientIP,SearchEngineID,SearchPhrase,ResolutionWidth,Title,IsRefresh,DontCountHits
2013-07-22,10,74.167.255.191,8,Upgradable homogeneous forecast,1280,benchmark,0,0
2013-07-14,44,217.191.76.137,12,Visionary zero-defect emulation,1536,harness,0,0
2013-07-14,25,110.184.253.236,14,Ergonomic local core,1536,syndicate,1,0
2013-07-27,10,184.117.133.155,8,Polarized bifurcated task-force,1366,scale,0,0
2013-07-10,10,67.223.247.43,9,Reactive foreground forecast,1280,streamline,0,0
2013-07-28,62,177.45.107.24,11,,1920,facilitate,0,0
2013-07-27,62,75.134.252.81,3,Object-based exuding customer loyalty,1440,e-enable,0,0
2013-07-04,62,160.124.165.120,3,,1536,extend,0,0
2013-07-05,44,62.164.105.99,11,Function-based asynchronous website,1366,redefine,0,0
2013-07-05,62,94.0.240.126,12,,1536,transform,1,0
2013-07-03,10,46.254.13.206,4,Realigned analyzing info-mediaries,1440,whiteboard,0,0
2013-07-10,10,202.69.150.63,18,Adaptive 6thgeneration infrastructure,1440,cultivate,1,0
2013-07-18,10,10.251.146.98,19,Implemented logistical algorithm,1366,deploy,0,0
2013-07-02,44,120.248.172.231,12,Centralized local framework,1440,evolve,1,0
2013-07-16,44,132.148.65.142,5,Right-sized next generation strategy,1280,revolutionize,0,0
2013-07-23,10,180.135.114.176,4,Multi-channeled analyzing system engine,1536,whiteboard,0,0
2013-07-05,62,33.203.85.228,19,Centralized zero administration monitoring,1280,disintermediate,0,0
2013-07-21,99,184.164.193.144,9,,1920,incubate,0,0
2013-07-03,44,31.254.43.203,11,Progressive explicit analyzer,1440,facilitate,0,0
2013-07-16,25,98.7.133.253,1,Virtual methodical frame,1920,facilitate,0,0
2013-07-10,62,71.147.170.204,7,Enhanced contextually-based protocol,1280,maximize,0,0
2013-07-05,10,88.219.220.223,3,Fully-configurable systemic portal,1440,enhance,1,0
2013-07-22,62,152.233.156.11,1,Reduced grid-enabled structure,1280,iterate,0,0
2013-07-13,10,215.186.41.76,4,Profound attitude-oriented frame,1440,target,0,0
2013-07-26,62,179.164.210.175,8,Assimilated global portal,1440,streamline,1,0
2013-07-29,99,88.66.116.241,11,Centralized human-resource groupware,1440,deploy,0,0
2013-07-23,62,211.80.81.167,8,Innovative grid-enabled Graphic Interface,1366,orchestrate,0,0
2013-07-19,62,84.164.113.40,2,Managed interactive knowledgebase,1536,expedite,0,0
2013-07-01,25,124.212.54.62,18,Polarized transitional Local Area Network,1366,expedite,0,0
2013-07-22,62,134.14.180.136,1,,1920,empower,0,0
2013-07-29,62,84.90.236.119,4,Exclusive context-sensitive software,1920,syndicate,0,0
2013-07-01,25,45.101.95.231,5,,1920,synthesize,0,0
2013-07-05,25,195.227.54.255,2,Integrated optimizing customer loyalty,1440,cultivate,1,0
2013-07-17,62,187.140.8.97,5,Persevering intermediate pricing structure,1280,orchestrate,0,0
2013-07-15,62,215.186.41.76,5,Up-sized actuating monitoring,1920,incentivize,0,0
2013-07-02,10,97.174.112.206,17,Phased responsive forecast,1920,deliver,0,0
2013-07-04,10,44.34.190.47,12,Horizontal logistical pricing structure,1440,enhance,0,0
2013-07-16,10,106.192.28.244,1,Down-sized mobile emulation,1536,disintermediate,0,0
2013-07-10,62,123.158.251.5,2,,1920,extend,0,0
2013-07-06,62,212.72.16.22,2,Persevering radical synergy,1440,harness,0,0
2013-07-13,25,175.38.3.206,9,,1920,generate,0,0
2013-07-27,10,117.65.180.92,14,,1366,cultivate,1,1
2013-07-08,25,88.20.212.70,4,Distributed neutral migration,1440,grow,0,0
2013-07-03,10,203.129.189.82,10,,1440,re-contextualize,0,0
2013-07-23,62,183.72.52.13,6,Function-based mission-critical definition,1280,enhance,0,0
2013-07-19,62,18.217.208.90,13,Multi-lateral uniform hardware,1536,deploy,0,0
2013-07-02,62,130.205.82.235,7,Automated didactic Graphic Interface,1536,morph,0,0
2013-07-11,99,163.86.188.142,18,Right-sized bandwidth-monitored productivity,1440,incentivize,0,0
2013-07-18,10,69.163.225.184,11,Face-to-face uniform focus group,1280,optimize,0,0
2013-07-11,25,154.154.160.117,1,Networked non-volatile matrices,1440,expedite,0,1
2013-07-05,25,2.142.144.144,15,Assimilated modular pricing structure,1366,facilitate,0,0
2013-07-23,62,11.218.192.26,17,Distributed multimedia hardware,1536,utilize,0,0
2013-07-02,25,140.129.226.34,5,Networked asymmetric approach,1280,extend,0,0
2013-07-01,25,12.36.83.150,17,Reverse-engineered demand-driven focus group,1536,streamline,0,0
2013-07-05,62,55.239.25.91,16,Synergistic bifurcated intranet,1366,monetize,0,0
2013-07-28,10,69.161.6.161,5,,1920,seize,0,0
2013-07-12,99,74.132.1.5,17,,1366,target,0,0
2013-07-28,62,22.245.129.25,6,Reactive contextually-based open architecture,1536,reinvent,0,0
2013-07-29,10,26.212.126.242,11,Compatible composite hierarchy,1536,deploy,0,0
2013-07-19,25,52.74.201.153,13,Diverse directional portal,1280,reinvent,0,0
2013-07-30,44,183.102.51.160,3,Networked upward-trending focus group,1366,unleash,0,0
2013-07-21,62,111.34.180.183,7,Self-enabling dedicated projection,1366,mesh,0,0
2013-07-01,10,144.9.94.221,11,,1280,cultivate,0,0
2013-07-05,10,9.89.26.1,10,Optimized zero tolerance complexity,1280,engage,0,1
2013-07-12,25,86.160.183.128,13,Quality-focused optimizing synergy,1440,redefine,0,0
2013-07-20,99,222.233.118.239,12,Function-based bi-directional model,1366,re-intermediate,0,0
2013-07-03,10,132.96.99.124,19,Operative local model,1920,maximize,0,0
2013-07-30,99,56.180.45.213,18,Progressive empowering conglomeration,1366,innovate,1,0
2013-07-28,62,44.34.190.47,19,Multi-lateral zero-defect concept,1366,morph,0,0
2013-07-18,25,117.229.240.250,3,,1440,envisioneer,0,0
2013-07-08,62,23.178.89.255,8,Diverse systemic array,1440,utilize,0,0
2013-07-30,99,15.116.138.235,18,Adaptive high-level migration,1440,architect,0,0
2013-07-13,10,66.61.249.170,13,,1280,maximize,0,0
2013-07-27,99,206.136.216.156,17,Universal asymmetric alliance,1440,expedite,1,0
2013-07-26,10,62.205.101.192,5,Realigned regional orchestration,1280,productize,0,0
2013-07-29,44,174.249.52.201,4,Devolved intermediate circuit,1280,harness,0,0
2013-07-09,44,201.183.188.227,15,Distributed homogeneous extranet,1920,incubate,0,0
2013-07-08,44,134.14.180.136,13,Open-architected bi-directional definition,1366,re-contextualize,1,0
2013-07-19,10,145.48.51.33,8,Phased solution-oriented definition,1920,disintermediate,0,1
2013-07-28,62,222.40.99.29,16,Re-contextualized executive orchestration,1366,generate,0,0
2013-07-28,25,41.57.29.112,2,Streamlined full-range website,1280,implement,0,0
2013-07-23,25,110.107.13.182,8,Re-engineered homogeneous encryption,1440,syndicate,0,0
2013-07-03,44,66.160.133.48,13,Customer-focused disintermediate strategy,1920,deploy,1,0
2013-07-14,10,166.73.244.76,19,Open-source grid-enabled pricing structure,1536,empower,0,0
2013-07-19,62,162.97.114.51,8,Stand-alone secondary conglomeration,1920,embrace,0,0
2013-07-01,62,141.164.143.122,7,Customizable bandwidth-monitored workforce,1536,synthesize,0,0
2013-07-30,62,174.8.216.10,4,Compatible fault-tolerant implementation,1280,transform,0,0
2013-07-14,62,197.216.77.203,13,Optimized maximized flexibility,1366,reinvent,0,0
2013-07-30,44,160.253.140.35,2,Organic next generation installation,1536,iterate,0,0
2013-07-28,62,18.4.62.85,5,Exclusive 6thgeneration Graphic Interface,1366,optimize,0,0
2013-07-01,10,183.157.83.96,4,,1366,disintermediate,0,0
2013-07-27,10,51.80.215.14,16,Phased bi-directional monitoring,1536,reinvent,0,0
2013-07-11,62,39.20.109.51,4,,1280,deliver,0,0
2013-07-29,62,64.149.72.166,3,,1280,maximize,1,0
2013-07-28,62,46.160.186.9,9,Managed holistic model,1366,engineer,0,0
2013-07-26,25,116.27.55.150,10,Operative zero administration instruction set,1366,utilize,0,1
2013-07-12,62,12.211.130.201,10,,1280,generate,0,0
2013-07-10,10,201.239.109.127,7,Future-proofed scalable installation,1440,evolve,1,0
2013-07-14,44,56.78.135.25,13,Enhanced 24/7 info-mediaries,1280,engineer,0,0
2013-07-01,99,83.40.42.19,9,Automated grid-enabled structure,1366,e-enable,0,0
2013-07-19,10,76.168.156.171,10,,1440,maximize,0,0
2013-07-22,62,89.144.133.236,7,,1536,transform,1,0
2013-07-05,62,120.248.172.231,9,Intuitive 5thgeneration capacity,1536,enable,0,0
2013-07-03,25,128.102.2.184,11,Front-line directional strategy,1280,synthesize,0,0
2013-07-14,99,52.197.39.77,4,Fundamental cohesive knowledgebase,1536,enhance,0,0
2013-07-07,10,86.155.205.112,2,Business-focused human-resource hierarchy,1440,exploit,0,0
2013-07-14,62,124.166.21.64,1,,1280,monetize,0,0
2013-07-29,99,81.255.0.23,17,,1536,transform,0,0
2013-07-15,25,145.16.84.201,8,,1280,re-intermediate,0,0
2013-07-17,44,121.143.83.131,16,Optional optimizing frame,1366,deploy,0,0
2013-07-29,62,101.252.116.230,11,Synergized grid-enabled open system,1536,repurpose,0,0
2013-07-22,25,14.200.73.98,11,Universal background implementation,1536,redefine,1,0
2013-07-10,10,74.42.140.83,6,Customizable intangible collaboration,1280,innovate,0,0
2013-07-13,25,13.164.142.239,9,,1440,expedite,0,0
2013-07-23,62,205.73.123.47,19,Cross-group dynamic firmware,1440,innovate,0,0
2013-07-31,62,137.145.208.59,15,Sharable solution-oriented Graphic Interface,1536,orchestrate,0,0
2013-07-01,25,111.22.26.7,3,Team-oriented content-based service-desk,1920,productize,0,0
2013-07-15,44,129.137.104.29,6,Assimilated uniform artificial intelligence,1280,incubate,0,1
2013-07-12,62,5.177.188.116,8,Distributed dedicated complexity,1366,benchmark,1,0
2013-07-24,25,33.18.255.199,10,Visionary heuristic installation,1440,cultivate,0,1
2013-07-08,62,64.149.129.52,4,Organized contextually-based monitoring,1536,architect,0,1
2013-07-26,10,76.168.156.171,6,,1536,morph,0,0
2013-07-31,44,212.66.61.161,10,Robust dynamic standardization,1280,expedite,0,0
2013-07-28,62,44.122.241.236,7,Devolved 24/7 access,1536,deliver,0,0
2013-07-11,25,162.203.45.5,5,Streamlined background conglomeration,1280,re-intermediate,0,1
2013-07-16,62,28.170.209.216,3,,1440,scale,0,0
2013-07-03,25,204.141.134.98,12,,1440,cultivate,0,0
2013-07-18,62,162.203.45.5,11,Phased non-volatile system engine,1536,engage,0,0
2013-07-28,10,109.156.74.106,7,Synergized cohesive Graphical User Interface,1280,matrix,0,0
2013-07-09,44,173.124.61.117,13,Reverse-engineered mobile algorithm,1920,transform,0,0
2013-07-27,44,201.183.188.227,14,Distributed empowering portal,1440,innovate,0,0
2013-07-15,62,171.54.9.76,9,Proactive eco-centric open architecture,1440,reinvent,0,0
2013-07-01,10,168.244.190.32,8,Exclusive 24/7 hub,1366,incentivize,0,0
2013-07-30,62,22.247.138.75,11,Programmable background Internet solution,1366,extend,0,0
2013-07-25,44,167.79.172.206,6,,1536,matrix,0,0
2013-07-20,44,14.232.27.176,16,,1536,expedite,0,0
2013-07-29,10,222.233.118.239,5,Visionary intermediate Graphic Interface,1536,unleash,0,0
2013-07-15,10,220.60.68.245,18,Enhanced asynchronous groupware,1536,evolve,0,0
2013-07-06,62,94.240.151.23,2,Automated coherent flexibility,1920,morph,0,0
2013-07-11,62,6.117.174.75,15,,1536,matrix,0,0
2013-07-16,99,50.66.51.165,2,Proactive leadingedge analyzer,1366,streamline,0,0
2013-07-11,62,9.176.66.22,5,Streamlined fresh-thinking infrastructure,1440,deliver,1,0
2013-07-30,62,213.205.240.182,16,Operative global support,1536,innovate,0,0
2013-07-07,99,198.37.30.214,18,Persistent incremental artificial intelligence,1366,evolve,0,0
2013-07-18,62,77.108.181.22,18,Proactive client-server open system,1440,transition,0,0
2013-07-21,44,205.230.55.103,11,,1536,strategize,0,0
2013-07-03,44,173.30.214.244,1,Networked context-sensitive matrices,1366,integrate,1,0
2013-07-06,44,1.159.139.230,6,Advanced full-range project,1440,matrix,0,0
2013-07-11,99,183.239.38.201,5,Function-based well-modulated open architecture,1280,re-contextualize,0,0
2013-07-19,25,5.32.53.232,2,Innovative demand-driven hierarchy,1536,e-enable,0,0
2013-07-23,25,80.84.111.51,12,Universal maximized open architecture,1280,morph,1,0
2013-07-13,99,162.225.164.91,4,Fundamental methodical frame,1280,deploy,1,0
2013-07-15,10,163.7.55.23,10,Integrated maximized attitude,1280,maximize,0,0
2013-07-29,25,95.238.96.138,7,Organic static alliance,1440,disintermediate,0,0
2013-07-24,62,189.168.20.0,9,Automated web-enabled parallelism,1280,brand,0,0
2013-07-16,62,194.245.187.107,9,Object-based composite conglomeration,1280,morph,0,0
2013-07-25,25,148.52.116.112,17,Synchronized client-server focus group,1280,incubate,0,0
2013-07-25,62,145.97.32.81,18,,1366,cultivate,0,0
2013-07-04,10,120.231.211.226,14,Balanced background Internet solution,1366,reinvent,0,0
2013-07-19,62,184.186.213.176,5,Cross-platform zero-defect function,1536,innovate,0,0
2013-07-07,25,138.65.1.98,8,Fundamental asymmetric focus group,1440,harness,0,0
2013-07-22,44,164.168.31.115,5,Optimized zero-defect encoding,1280,visualize,0,0
2013-07-28,62,150.218.79.236,17,,1536,morph,0,0
2013-07-31,25,45.194.51.26,18,User-friendly modular contingency,1536,enable,0,0
2013-07-09,10,11.91.1.247,16,Devolved asymmetric service-desk,1440,drive,0,0
2013-07-07,99,206.225.223.222,6,,1440,enhance,0,0
2013-07-29,62,46.46.82.31,13,Realigned client-server encryption,1440,deploy,0,0
2013-07-24,99,52.197.39.77,3,Customizable systemic service-desk,1920,optimize,0,0
2013-07-10,10,39.39.251.169,6,Extended intangible Graphical User Interface,1366,innovate,1,0
2013-07-14,99,11.129.240.148,3,Re-contextualized clear-thinking functionalities,1366,aggregate,1,0
2013-07-25,25,27.159.7.85,4,Configurable leadingedge matrices,1536,extend,0,0
2013-07-13,99,201.117.19.52,6,,1280,deploy,0,0
2013-07-21,10,156.101.113.133,10,Cloned discrete frame,1920,evolve,0,0
2013-07-13,25,124.122.177.206,13,Team-oriented clear-thinking installation,1440,repurpose,0,0
2013-07-30,62,14.232.27.176,4,Virtual explicit middleware,1366,repurpose,1,0
2013-07-05,10,97.211.95.74,10,Public-key upward-trending emulation,1440,monetize,0,0
2013-07-20,99,63.57.140.58,18,Ameliorated actuating middleware,1920,exploit,0,0
2013-07-08,62,92.66.225.211,10,Monitored eco-centric middleware,1920,iterate,0,0
2013-07-14,62,190.198.250.25,10,Mandatory 5thgeneration website,1440,generate,0,0
2013-07-11,25,34.128.80.121,15,Integrated attitude-oriented ability,1536,deploy,0,0
2013-07-20,44,97.236.57.131,18,,1920,incentivize,0,0
2013-07-30,10,56.180.45.213,1,Balanced even-keeled productivity,1280,cultivate,0,0
2013-07-07,62,129.212.190.104,11,Self-enabling bandwidth-monitored artificial intelligence,1366,transition,0,0
2013-07-20,10,91.143.239.222,19,Sharable intangible open architecture,1280,monetize,0,1
2013-07-21,62,56.211.50.48,8,Fundamental client-driven Internet solution,1440,disintermediate,1,1
2013-07-26,62,16.228.249.35,16,Devolved well-modulated projection,1366,revolutionize,0,0
2013-07-15,99,175.38.3.206,15,Re-contextualized user-facing archive,1536,strategize,0,0
2013-07-26,10,80.184.38.82,12,User-centric regional encoding,1280,incentivize,0,0
2013-07-29,44,171.181.162.162,2,Secured background synergy,1920,innovate,0,0
2013-07-04,10,75.172.165.215,19,Robust bandwidth-monitored moderator,1440,deliver,0,0
2013-07-01,44,30.195.236.92,17,,1920,envisioneer,0,0
2013-07-27,62,108.114.42.87,19,,1366,aggregate,0,0
2013-07-18,25,50.66.51.165,6,,1280,iterate,0,0
2013-07-17,99,135.228.47.45,6,Team-oriented dedicated help-desk,1366,synthesize,0,0
2013-07-10,25,91.184.253.84,15,Realigned 6thgeneration adapter,1280,target,0,0
2013-07-31,44,140.129.226.34,9,Re-contextualized holistic infrastructure,1920,cultivate,0,0
2013-07-20,99,3.128.239.148,17,Adaptive zero administration Graphic Interface,1440,scale,0,0
2013-07-23,62,172.105.214.70,1,Profound needs-based archive,1366,matrix,0,0
2013-07-08,62,37.241.244.26,10,Front-line leadingedge help-desk,1280,harness,0,0
2013-07-20,25,162.218.103.254,10,Programmable client-driven product,1920,synthesize,0,0
2013-07-26,99,29.141.41.12,18,User-friendly upward-trending alliance,1536,unleash,0,0
2013-07-17,62,107.172.237.173,11,Reduced incremental encryption,1280,leverage,0,0
2013-07-06,62,150.153.227.50,9,Balanced modular support,1536,deploy,0,0
2013-07-22,10,212.66.61.161,2,Digitized leadingedge function,1280,synergize,0,0
2013-07-30,62,212.194.13.41,11,Function-based secondary application,1920,grow,0,0
2013-07-26,44,91.186.184.152,15,Profound radical secured line,1440,empower,1,0
2013-07-10,99,21.140.81.143,17,Monitored asymmetric framework,1366,innovate,1,0
2013-07-20,62,22.189.145.143,2,Diverse value-added architecture,1440,reinvent,0,1
2013-07-11,10,180.218.16.0,6,,1536,deploy,0,0
2013-07-22,44,122.20.7.98,8,Ergonomic methodical policy,1536,morph,0,0
2013-07-27,44,75.113.69.195,2,Synchronized didactic hub,1366,synthesize,0,0
2013-07-19,10,151.34.76.89,5,Switchable scalable capacity,1920,iterate,0,0
2013-07-31,62,81.255.0.23,6,Integrated heuristic contingency,1536,engineer,0,0
2013-07-17,25,62.205.215.118,10,Proactive multi-state open architecture,1280,iterate,0,0
2013-07-23,99,72.219.126.83,16,Adaptive systemic project,1536,deploy,0,0
2013-07-02,44,14.41.119.83,14,Balanced methodical moderator,1536,expedite,0,0
2013-07-02,44,113.193.6.251,8,,1920,whiteboard,0,0
2013-07-31,25,135.214.235.62,17,Programmable high-level conglomeration,1280,evolve,0,0
2013-07-12,25,90.122.85.30,9,Stand-alone asymmetric functionalities,1536,deploy,0,0
2013-07-28,25,178.182.105.153,4,Horizontal uniform help-desk,1366,monetize,0,0
2013-07-14,62,45.193.115.97,5,,1536,grow,0,0
2013-07-22,10,15.5.193.5,10,Re-contextualized dynamic toolset,1440,enhance,0,0
2013-07-04,25,95.238.96.138,9,Right-sized intangible moratorium,1536,transform,0,0
2013-07-07,10,21.99.135.170,18,,1440,unleash,0,0
2013-07-17,10,17.183.131.63,8,User-friendly client-driven architecture,1440,transition,1,0
2013-07-05,62,30.21.204.108,4,Optimized systemic knowledgebase,1920,implement,0,0
2013-07-23,44,160.139.113.175,17,Optional actuating parallelism,1280,enhance,0,0
2013-07-20,10,109.207.190.175,8,Progressive demand-driven success,1920,re-contextualize,0,0
2013-07-10,44,97.236.57.131,10,Organic even-keeled methodology,1366,strategize,0,0
2013-07-23,62,176.44.211.65,3,,1440,strategize,0,0
2013-07-27,62,141.220.86.111,2,Enhanced needs-based budgetary management,1366,synergize,0,0
2013-07-27,62,30.21.204.108,4,Reverse-engineered executive utilization,1440,exploit,0,1
2013-07-24,25,1.159.139.230,16,Devolved grid-enabled info-mediaries,1920,re-intermediate,0,0
2013-07-28,62,215.61.118.60,8,Inverse asymmetric infrastructure,1366,cultivate,1,1
2013-07-23,10,119.39.140.141,3,Distributed discrete circuit,1366,e-enable,0,0
2013-07-31,44,83.241.98.137,18,Optional explicit installation,1920,scale,0,0
2013-07-19,62,68.218.85.220,6,,1280,expedite,0,0
2013-07-06,44,61.198.214.137,13,Cloned logistical leverage,1366,benchmark,0,0
2013-07-29,25,15.91.177.162,17,Cross-platform foreground circuit,1280,synthesize,0,0
2013-07-14,10,84.113.240.2,1,Robust multimedia support,1280,orchestrate,0,1
2013-07-22,62,190.161.73.55,1,,1536,reinvent,0,0
2013-07-05,44,56.78.23.194,13,Future-proofed eco-centric solution,1536,streamline,0,0
